fips,county,state,npi,start_date,end_date,citation,note,re-opening_note,re-opening_citation
47,,Tennessee,religious_gatherings_banned,3/23/2020,5/22/2020,https://newschannel9.com/news/local/tennesseesgovernorlimitssocialgatheringsamidcovid19outbreak,,,https://publications.tnsosfiles.com/pub/execorders/exec-orders-lee38.pdf
47,,Tennessee,school closure,3/16/2020,,https://www.tn.gov/governor/news/2020/3/16/governor-lee-issues-statement-regarding-statewide-school-closure.html,closed for remainder of school year,,https://communityimpact.com/nashville/southwest-nashville/education/2020/04/15/gov-bill-lee-recommends-tennessee-school-closures-for-remainder-of-academic-year/
47,,Tennessee,shelter_in_place,4/2/2020,4/30/2020,https://www.tn.gov/governor/covid-19.html,,,https://www.tennessean.com/story/news/politics/2020/04/24/tennessee-governor-reveals-reopening-guidelines-restaurants-stores/3019032001/
47,,Tennessee,social_distancing,,,,,,
66,,Guam,closing_of_public_venues,3/20/2020,,https://www.guam.gov/wpdevcontent/uploads/2020/03/ExecutiveOrder202005RelativetoMandatingSocialIsolationLiftingRestrictionsonHealthCareLicensureandClarifyingStatusofNonEssentialGovernmentofGuamOperations.pdf,,,
66,,Guam,gathering_size_10_0,,,,,,
66,,Guam,gathering_size_100_26,3/17/2020,,https://www.guam.gov/wpdevcontent/uploads/2020/03/EO202004RelativetoRespondingtoConfirmedCasesofNovelCoronavirusCOVID19.pdf,,,
66,,Guam,gathering_size_25_11,,,,,,
66,,Guam,gathering_size_500_101,,,,,,
66,,Guam,lockdown,,,,,,
66,,Guam,non-essential_services_closure,3/20/2020,,https://www.guam.gov/wpdevcontent/uploads/2020/03/ExecutiveOrder202005RelativetoMandatingSocialIsolationLiftingRestrictionsonHealthCareLicensureandClarifyingStatusofNonEssentialGovernmentofGuamOperations.pdf,,,
66,,Guam,religious_gatherings_banned,,,,,,
66,,Guam,school closure,3/17/2020,,https://www.guam.gov/wpdevcontent/uploads/2020/03/EO202004RelativetoRespondingtoConfirmedCasesofNovelCoronavirusCOVID19.pdf,,,
66,,Guam,shelter_in_place,,,,,,
66,,Guam,social_distancing,3/17/2020,,https://www.guam.gov/wpdevcontent/uploads/2020/03/EO202004RelativetoRespondingtoConfirmedCasesofNovelCoronavirusCOVID19.pdf,,,
42,,Pennsylvania,closing_of_public_venues,3/19/2020,5/6/2020,https://www.governor.pa.gov/process-to-reopen-pennsylvania/,reopening phases different for each county starting with Red to Yellow to Green between May and June,,
42,,Pennsylvania,gathering_size_10_0,,5/6/2020,,reopening phases different for each county starting with Red to Yellow to Green between May and June,,
42,,Pennsylvania,gathering_size_100_26,,5/6/2020,https://www.governor.pa.gov/process-to-reopen-pennsylvania/,reopening phases different for each county starting with Red to Yellow to Green between May and June,,
42,,Pennsylvania,gathering_size_25_11,,5/6/2020,,reopening phases different for each county starting with Red to Yellow to Green between May and June,,
42,,Pennsylvania,gathering_size_500_101,,5/6/2020,https://www.governor.pa.gov/process-to-reopen-pennsylvania/,reopening phases different for each county starting with Red to Yellow to Green between May and June,gatherings of 250 or more ppl still banned during green phase of reopening,
42,,Pennsylvania,lockdown,,,,,,
42,,Pennsylvania,non-essential_services_closure,3/21/2020,5/6/2020,https://www.governor.pa.gov/wp-content/uploads/2020/03/03.23.20-TWW-COVID-19-Stay-at-Home-Order.pdf,reopening phases different for each county starting with Red to Yellow to Green between May and June,,
42,,Pennsylvania,religious_gatherings_banned,4/1/2020,5/6/2020,https://www.governor.pa.gov/wp-content/uploads/2020/04/03.23.20-Stay-At-Home-Order-Guidance.pdf,reopening phases different for each county starting with Red to Yellow to Green between May and June,,
42,,Pennsylvania,school closure,3/16/2020,6/5/2020,https://www.inquirer.com/health/coronavirus/pennsylvania-philadelphia-schools-coronavirus-reopen-tom-wolf-college-elementary-education-guidelines-20200603.html,State/Governor allows all K-12 schools in yellow and green phase of reopening to reopen on 7/1 but colleges can open for in-person on 6/5; however individual counties have freedom to choose if they will reopen (and to what extent) on 6/5 or 7/1,,
42,,Pennsylvania,shelter_in_place,3/31/2020,5/6/2020,https://www.governor.pa.gov/newsroom/govwolfsecofhealthextendstayathomeorderstosevenadditionalcounties33countiesnoworderedtostayhome/,reopening phases different for each county starting with Red to Yellow to Green between May and June,,https://abcnews.go.com/US/list-states-stay-home-order-lifts/story?id=70317035
42,,Pennsylvania,social_distancing,,,,,,
72,,Puerto Rico,closing_of_public_venues,3/15/2020,5/26/2020,https://www.nbcnews.com/news/latino/puertoricoimposescurfewearlyclosingscontaincoronavirusspreadn1159456,structured reopening plan starting on 5/26 through 6/15 (curfew still active),,https://www.trabajo.pr.gov/covid19.asp
72,,Puerto Rico,gathering_size_10_0,3/15/2020,,https://www.nbcnews.com/news/latino/puertoricoimposescurfewearlyclosingscontaincoronavirusspreadn1159456,,,https://www.trabajo.pr.gov/covid19.asp
72,,Puerto Rico,gathering_size_100_26,,,,,,
72,,Puerto Rico,gathering_size_25_11,,,,,,
72,,Puerto Rico,gathering_size_500_101,,,,,,
72,,Puerto Rico,lockdown,3/15/2020,5/26/2020,https://www.nytimes.com/2020/03/15/us/coronaviruspuertorico.html,structured reopening plan starting on 5/26 through 6/15 (curfew still active),,https://www.trabajo.pr.gov/covid19.asp
72,,Puerto Rico,non-essential_services_closure,3/15/2020,5/26/2020,https://www.nbcnews.com/news/latino/puertoricoimposescurfewearlyclosingscontaincoronavirusspreadn1159456,,,https://www.trabajo.pr.gov/covid19.asp
72,,Puerto Rico,religious_gatherings_banned,3/15/2020,,https://www.nbcnews.com/news/latino/puertoricoimposescurfewearlyclosingscontaincoronavirusspreadn1159456,,,https://www.trabajo.pr.gov/covid19.asp
72,,Puerto Rico,school closure,3/16/2020,,https://www.nbcnews.com/health/healthnews/blog/20200314coronavirusnewsn1158821/ncrd1158961,,,https://www.trabajo.pr.gov/covid19.asp
72,,Puerto Rico,shelter_in_place,3/16/2020,5/26/2020,,,,https://www.trabajo.pr.gov/covid19.asp
72,,Puerto Rico,social_distancing,3/15/2020,,https://www.nytimes.com/2020/03/15/us/coronaviruspuertorico.html,,,https://www.trabajo.pr.gov/covid19.asp
12,,Florida,closing_of_public_venues,3/20/2020,,https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-91-compressed.pdf,Public libraries and museums allowed to operate at 25% capacity as of 5/4/20: https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-112.pdf,,
12,,Florida,gathering_size_10_0,4/3/2020,,https://www.flgov.com/wpcontent/uploads/orders/2020/EO_2091.pdf,,,
12,,Florida,gathering_size_100_26,,,,,,
12,,Florida,gathering_size_25_11,,,,,,
12,,Florida,gathering_size_500_101,,,,,,
12,,Florida,lockdown,,,,,,
12,,Florida,non-essential_services_closure,4/3/2020,,https://www.flgov.com/wpcontent/uploads/orders/2020/EO_2091.pdf,Non essential retail stores and restaurants allowed to operate at 25% capacity as of 5/4/20: https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-112.pdf Additional reopening active 6/5: https://www.flgov.com/wp-content/uploads/orders/2020/EO_20-139.pdf,,
12,,Florida,religious_gatherings_banned,,,,,,
12,,Florida,school closure,3/17/2020,,https://www.wtxl.com/news/localnews/allfloridask12schoolswillbecloseduntilapril15,,,
12,,Florida,shelter_in_place,4/3/2020,5/4/2020,https://www.flgov.com/wpcontent/uploads/orders/2020/EO_2091.pdf,,,https://www.nytimes.com/interactive/2020/us/states-reopen-map-coronavirus.html
12,,Florida,social_distancing,3/20/2020,,https://www.flgov.com/wpcontent/uploads/orders/2020/EO_2071.pdf,,,
13,,Georgia,closing_of_public_venues,3/24/2020,,https://gov.georgia.gov/executiveaction/executiveorders/2020executiveorders,,,
13,,Georgia,gathering_size_10_0,3/24/2020,,https://gov.georgia.gov/executiveaction/executiveorders/2020executiveorders,,,
13,,Georgia,gathering_size_100_26,,,,,,
13,,Georgia,gathering_size_25_11,,,,,,
13,,Georgia,gathering_size_500_101,,,,,,
13,,Georgia,lockdown,,,,,,
13,,Georgia,non-essential_services_closure,4/3/2020,,https://www.nytimes.com/interactive/2020/us/coronavirusstayathomeorder.html,Partial reopening 4/20: https://www.11alive.com/article/news/health/coronavirus/georgia-reopening-dates-plan-kemp/85-1df2aa97-48fd-4cf8-a9fd-afbd8c73dfcf bars and clubs reopened 6/1: https://www.wrdw.com/content/news/Heres-the-plan-for-Georgia-bars-and-nightclubs-to-reopen-today-570915781.html,,
13,,Georgia,religious_gatherings_banned,,,,,,
13,,Georgia,school closure,3/18/2020,,https://gov.georgia.gov/executiveaction/executiveorders/2020executiveorders,,,
13,,Georgia,shelter_in_place,4/3/2020,4/30/2020,https://www.nytimes.com/interactive/2020/us/coronavirusstayathomeorder.html,,,https://www.nytimes.com/interactive/2020/us/states-reopen-map-coronavirus.html
13,,Georgia,social_distancing,3/24/2020,,https://gov.georgia.gov/executiveaction/executiveorders/2020executiveorders,,,
20,,Kansas,closing_of_public_venues,3/30/2020,,https://governor.kansas.gov/wp-content/uploads/2020/03/EO20-16.pdf,Phased reopening outlined here (as of 5/27 these are just guidelines and not enforced): https://covid.ks.gov/wp-content/uploads/2020/05/Reopen-Kansas-Framework-043020.3.pdf,,
20,,Kansas,gathering_size_10_0,3/24/2020,5/19/2020,https://governor.kansas.gov/wpcontent/uploads/2020/03/EO2014Executed.pdf,,,
20,,Kansas,gathering_size_100_26,6/8/2020,,https://governor.kansas.gov/wp-content/uploads/2020/03/20-04-Executed.pdf,reimplemented on 5/19/20 limit of 30 will be upgraded to limit of 90 during phase three,,
20,,Kansas,gathering_size_100_26,3/17/2020,3/24/2020,https://governor.kansas.gov/wp-content/uploads/2020/03/20-04-Executed.pdf,reimplemented on 5/19/20 limit of 30 will be upgraded to limit of 90 during phase three,,
20,,Kansas,gathering_size_25_11,5/19/2020,6/8/2020,https://covid.ks.gov/wp-content/uploads/2020/05/Reopen-Kansas-Framework-v7.pdf,,,
20,,Kansas,gathering_size_500_101,,,,,,
20,,Kansas,lockdown,,,,,,
20,,Kansas,non-essential_services_closure,3/30/2020,6/8/2020,https://covid.ks.gov/wp-content/uploads/2020/05/Reopen-Kansas-Framework-v7.pdf, Phase two of reopening on 5/19 phase one on 5/4: https://governor.kansas.gov/governor-kelly-moves-kansas-into-modified-phase-2/,,
20,,Kansas,religious_gatherings_banned,4/7/2020,,https://governor.kansas.gov/governorkellyannouncesrevisedmassgatheringsguidancetoincludereligiousservices/,,,
20,,Kansas,school closure,3/17/2020,,https://www.foxnews.com/us/kansasgovernororderspublicschoolstoclosefortherestoftheschoolyear,,,
20,,Kansas,shelter_in_place,3/30/2020,5/4/2020,https://governor.kansas.gov/governorkellyissuestemporarystatewidestayhomeorderinongoingefforttocombatcovid19/,,,https://covid.ks.gov/wp-content/uploads/2020/05/Reopen-Kansas-Framework-043020.3.pdf
20,,Kansas,social_distancing,3/24/2020,,https://governor.kansas.gov/wpcontent/uploads/2020/03/EO2014Executed.pdf,,,
38,,North Dakota,closing_of_public_venues,3/20/2020,5/1/2020,https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-06.6.pdf,,,
38,,North Dakota,gathering_size_10_0,,,,,,
38,,North Dakota,gathering_size_100_26,,,,,,
38,,North Dakota,gathering_size_25_11,,,,,,
38,,North Dakota,gathering_size_500_101,,,,,,
38,,North Dakota,lockdown,,,,4/6/20 Mandatory 14 quarantine for known contacts of infected https://www.governor.nd.gov/sites/www/files/documents/executive-orders/Executive%20Order%202020-21%20-%20Quarantine%20of%20COVID-19%20positives%2C%20household%20contacts.pdf,,
38,,North Dakota,non-essential_services_closure,3/20/2020,5/1/2020,https://bismarcktribune.com/news/local/health/north-dakota-set-to-reopen-economy-this-weekend-after-1-1-2-months-of-no/article_65366776-331c-57de-a8c6-0b2bfe2672a1.html,Restaurants bars personal care services such as hair salon and recreational businesses may reopen,,
38,,North Dakota,religious_gatherings_banned,,,,,,
38,,North Dakota,school closure,3/15/2020,6/1/2020,https://www.grandforksherald.com/newsmd/coronavirus/6485997-North-Dakota-to-allow-students-back-for-summer-school-governor-calls-move-soft-opening-for-fall,Students will be allowed to return to summer programs but limited to 15 people ,,
38,,North Dakota,shelter_in_place,,,,*as of 4/9/20 gov. refusing shelter in place order https://twitter.com/NDDOH/status/1248051294876680192,,
38,,North Dakota,social_distancing,,,,North Dakota gov. only making strong recommendations,,
40,,Oklahoma,closing_of_public_venues,3/25/2020,4/24/2020,https://www.okcommerce.gov/covid19/ours-plan/,State parks and recreation areas may repen as of 4/24.3/25 only in counties with community spread after 4/1 in all counties,,
40,,Oklahoma,gathering_size_10_0,3/25/2020,6/1/2020,https://www.okcommerce.gov/covid19/ours-plan/,There are no limits to group sizes provided businesses event organizers and local officials consider social distancing,,
40,,Oklahoma,gathering_size_100_26,,,,,,
40,,Oklahoma,gathering_size_25_11,,,,,,
40,,Oklahoma,gathering_size_500_101,,,,,,
40,,Oklahoma,lockdown,,,,,,
40,,Oklahoma,non-essential_services_closure,3/25/2020,4/24/2020,https://www.okcommerce.gov/covid19/ours-plan/,*Please review citation for phases of non-essential industries specifics. 3/25 only in counties with community spread and 4/1 all counties,,
40,,Oklahoma,religious_gatherings_banned,,,,,,
40,,Oklahoma,school closure,3/17/2020,5/15/2020,https://sde.ok.gov/sites/default/files/Return%20to%20Learn%20Oklahoma.pdf,5/15 students and staff allowed limited access to school buildings to finish semester 6/1 Summer camps on school campuses may reopen reopening school plan for the Fall--no set date yet,,
40,,Oklahoma,shelter_in_place,3/23/2020,5/1/2020,,,,
40,,Oklahoma,social_distancing,,,,,,
48,,Texas,closing_of_public_venues,3/20/2020,5/8/2020,https://www.dshs.state.tx.us/coronavirus/opentexas.aspx,,,
48,,Texas,gathering_size_10_0,3/20/2020,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,,,
48,,Texas,gathering_size_100_26,3/20/2020,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,,,
48,,Texas,gathering_size_25_11,,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,,,
48,,Texas,gathering_size_500_101,,,https://gov.texas.gov/news/post/governorabbottissuesexecutiveordersinaccordancewithfederalguidelinestomitigatespreadofcovid19intexas,,,
48,,Texas,lockdown,,,,,,
48,,Texas,non-essential_services_closure,4/2/2020,5/1/2020,https://www.dshs.state.tx.us/coronavirus/opentexas.aspx,,,
48,,Texas,religious_gatherings_banned,3/20/2020,5/5/2020,https://www.dshs.state.tx.us/coronavirus/opentexas.aspx,,,
48,,Texas,school closure,3/20/2020,6/1/2020,https://www.cnn.com/2020/05/18/us/texas-governor-reopens-phase-two-covid-19/index.html,,,
48,,Texas,shelter_in_place,3/23/2020,5/1/2020,https://www.cnn.com/2020/05/18/us/texas-governor-reopens-phase-two-covid-19/index.html,,,
48,,Texas,social_distancing,,,,,,
51,,Virginia,closing_of_public_venues,3/24/2020,,https://www.governor.virginia.gov/media/governorvirginiagov/executiveactions/EO53TemporaryRestrictionsDueToNovelCoronavirus(COVID19).pdf,*Beaches reopening 6/5 5/15 beaches (state parks) only open for fishing and exercise https://wjla.com/news/coronavirus/northam-phase-two-reopening-june-5-va-beaches          https://www.wsls.com/news/local/2020/06/04/heres-what-reopens-friday-as-virginia-enters-phase-two/closures mandated but on 3/17/20 all restaurants gyms theaters etc. limit capacity to 10 or close. Carry out permitted https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/Amended-Order-of-the-Governor-and-State-Health-Commissioner-Declaration-of-Public-Health-Emergency.pdf,,
51,,Virginia,gathering_size_10_0,3/17/2020,,https://www.governor.virginia.gov/newsroom/allreleases/2020/march/headline854487en.html,ban on mass gatherings 10 or more,,
51,,Virginia,gathering_size_100_26,3/15/2020,,https://www.nbc12.com/2020/03/15/northambansgatheringspeoplesaysitsnotyettimequarantine,max 100 ppl,,
51,,Virginia,gathering_size_25_11,,,,,,
51,,Virginia,gathering_size_500_101,,,,,,
51,,Virginia,lockdown,,,,,,
51,,Virginia,non-essential_services_closure,3/24/2020,,https://www.governor.virginia.gov/media/governorvirginiagov/executiveactions/EO53TemporaryRestrictionsDueToNovelCoronavirus(COVID19).pdf,https://www.wsls.com/news/local/2020/06/04/heres-what-reopens-friday-as-virginia-enters-phase-two/ https://www.vdh.virginia.gov/coronavirus/frequently-asked-questions/phase-1-safer-at-home/,,
